"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"12.02.2025","0,8007","0,7781","0,8075","0,7487","364,08M","2,91%"
"11.02.2025","0,7781","0,7118","0,8196","0,7105","464,52M","9,32%"
"10.02.2025","0,7118","0,6818","0,7211","0,6635","261,17M","4,39%"
"09.02.2025","0,6818","0,7006","0,7146","0,6511","223,26M","-2,67%"
"08.02.2025","0,7006","0,7075","0,7158","0,6817","189,89M","-0,99%"
"07.02.2025","0,7075","0,7055","0,7522","0,6911","304,11M","0,28%"
"06.02.2025","0,7056","0,7319","0,7651","0,6988","270,89M","-3,60%"
"05.02.2025","0,7319","0,7441","0,7754","0,7264","251,00M","-1,64%"
"04.02.2025","0,7441","0,8119","0,8195","0,7158","432,55M","-8,35%"
"03.02.2025","0,8119","0,8045","0,8229","0,5377","1,48B","0,93%"
"02.02.2025","0,8044","0,8953","0,9113","0,7612","418,97M","-10,16%"
"01.02.2025","0,8954","0,9423","0,9573","0,8878","136,18M","-4,97%"
"31.01.2025","0,9423","0,9596","0,9830","0,9352","158,46M","-1,81%"
"30.01.2025","0,9596","0,9399","0,9877","0,9371","132,60M","2,09%"
"29.01.2025","0,9400","0,9168","0,9599","0,9024","188,63M","2,59%"
"28.01.2025","0,9162","0,9341","0,9678","0,9041","176,22M","-1,91%"
"27.01.2025","0,9341","0,9533","0,9576","0,8625","330,40M","-2,04%"
"26.01.2025","0,9535","0,9762","0,9999","0,9531","125,42M","-2,32%"
"25.01.2025","0,9761","0,9715","0,9912","0,9648","116,74M","0,47%"
"24.01.2025","0,9716","0,9866","1,0086","0,9639","203,26M","-1,52%"
"23.01.2025","0,9866","0,9824","1,0109","0,9524","270,58M","0,43%"
"22.01.2025","0,9824","1,0058","1,0191","0,9763","219,90M","-2,32%"
"21.01.2025","1,0058","1,0083","1,0285","0,9518","399,30M","-0,25%"
"20.01.2025","1,0083","0,9946","1,1006","0,9628","597,65M","1,36%"
"19.01.2025","0,9947","1,1045","1,1508","0,9711","669,42M","-9,94%"
"18.01.2025","1,1045","1,1327","1,1448","1,0504","331,38M","-2,48%"
"17.01.2025","1,1326","1,0896","1,1661","1,0863","345,35M","3,96%"
"16.01.2025","1,0895","1,0759","1,1445","1,0288","461,13M","1,26%"
"15.01.2025","1,0759","0,9963","1,0883","0,9894","455,82M","7,99%"
"14.01.2025","0,9963","0,9442","1,0095","0,9381","241,62M","5,51%"
"13.01.2025","0,9442","0,9674","0,9927","0,8845","347,78M","0,46%"
"11.01.2025","0,9399","0,9304","0,9501","0,9139","158,33M","1,02%"
"10.01.2025","0,9304","0,9043","0,9736","0,9043","267,19M","2,89%"
"09.01.2025","0,9043","0,9471","0,9585","0,8812","298,53M","-4,52%"
"08.01.2025","0,9472","0,9892","1,0233","0,9107","442,20M","-4,25%"
"07.01.2025","0,9892","1,0935","1,1509","0,9892","429,61M","-9,54%"
"06.01.2025","1,0935","1,0910","1,1149","1,0646","228,09M","0,23%"
"05.01.2025","1,0910","1,0706","1,1095","1,0526","210,33M","1,91%"
"04.01.2025","1,0705","1,0891","1,1136","1,0566","213,50M","-1,71%"
"03.01.2025","1,0891","0,9618","1,1184","0,9578","455,37M","13,23%"
"02.01.2025","0,9618","0,9211","0,9813","0,9211","250,44M","4,43%"
"01.01.2025","0,9211","0,8453","0,9349","0,8383","216,35M","8,96%"
"31.12.2024","0,8453","0,8615","0,8782","0,8405","155,74M","-1,87%"
"30.12.2024","0,8614","0,8589","0,9043","0,8307","224,97M","0,30%"
"29.12.2024","0,8589","0,8895","0,9120","0,8517","142,98M","-3,44%"
"28.12.2024","0,8895","0,8769","0,8995","0,8665","113,73M","1,44%"
"27.12.2024","0,8769","0,8610","0,9141","0,8554","202,55M","1,84%"
"26.12.2024","0,8610","0,9174","0,9278","0,8514","169,58M","-6,14%"
"25.12.2024","0,9174","0,9358","0,9398","0,9010","127,95M","-1,97%"
"24.12.2024","0,9358","0,9264","0,9500","0,8922","206,04M","1,00%"
"23.12.2024","0,9265","0,8839","0,9418","0,8627","280,88M","4,83%"
"22.12.2024","0,8838","0,9045","0,9245","0,8601","278,38M","-2,29%"
"21.12.2024","0,9045","0,9511","0,9974","0,8872","337,50M","-4,89%"
"20.12.2024","0,9510","0,8810","0,9584","0,7627","667,68M","7,94%"
"19.12.2024","0,8810","0,9698","0,9886","0,8502","506,81M","-9,15%"
"18.12.2024","0,9697","1,0511","1,0590","0,9644","439,40M","-7,73%"
"17.12.2024","1,0510","1,0778","1,1111","1,0429","325,99M","-2,49%"
"16.12.2024","1,0778","1,0993","1,1192","1,0475","292,52M","-1,95%"
"15.12.2024","1,0993","1,0612","1,1113","1,0408","192,38M","3,59%"
"14.12.2024","1,0612","1,1209","1,1324","1,0443","197,24M","-5,31%"
"13.12.2024","1,1207","1,1232","1,1296","1,0794","248,44M","-0,22%"
"12.12.2024","1,1232","1,0870","1,1816","1,0735","420,91M","3,33%"
"11.12.2024","1,0870","1,0216","1,1140","0,9733","445,02M","6,40%"
"10.12.2024","1,0216","1,0068","1,0376","0,9115","746,58M","1,47%"
"09.12.2024","1,0068","1,1933","1,1933","0,9165","715,37M","-15,63%"
"08.12.2024","1,1933","1,2105","1,2236","1,1741","315,11M","-1,42%"
"07.12.2024","1,2105","1,2275","1,2360","1,1886","223,81M","-1,38%"
"06.12.2024","1,2275","1,1598","1,2363","1,1354","396,86M","5,74%"
"05.12.2024","1,1609","1,1863","1,2410","1,1219","518,37M","-2,14%"
"04.12.2024","1,1863","1,1915","1,2410","1,1424","469,20M","-0,43%"
"03.12.2024","1,1915","1,2021","1,3251","1,1544","913,01M","-0,89%"
"02.12.2024","1,2021","1,1486","1,2387","1,0572","961,32M","4,66%"
"01.12.2024","1,1486","1,0779","1,1624","1,0379","421,72M","6,56%"
"30.11.2024","1,0779","1,0757","1,1487","1,0511","420,65M","0,20%"
"29.11.2024","1,0757","1,0318","1,0980","1,0276","401,23M","4,25%"
"28.11.2024","1,0318","1,0124","1,0485","0,9708","306,69M","1,91%"
"27.11.2024","1,0125","0,9621","1,0398","0,9328","450,82M","5,24%"
"26.11.2024","0,9621","0,9429","0,9897","0,8772","556,63M","2,02%"
"25.11.2024","0,9430","1,0224","1,0759","0,9306","583,15M","-7,76%"
"24.11.2024","1,0223","1,0658","1,0968","0,9444","659,88M","-4,08%"
"23.11.2024","1,0658","1,0175","1,1467","1,0173","1,05B","5,11%"
"22.11.2024","1,0140","0,8211","1,0403","0,8126","1,15B","23,48%"
"21.11.2024","0,8211","0,8004","0,8236","0,7679","569,10M","2,68%"
"20.11.2024","0,7997","0,7383","0,8476","0,7382","826,05M","8,33%"
"19.11.2024","0,7382","0,7326","0,7638","0,7207","363,00M","0,77%"
"18.11.2024","0,7326","0,7026","0,7818","0,7017","519,20M","4,27%"
"17.11.2024","0,7026","0,7415","0,7722","0,6925","555,76M","-5,25%"
"16.11.2024","0,7415","0,7064","0,8178","0,7035","1,28B","4,98%"
"15.11.2024","0,7064","0,5789","0,7070","0,5759","1,02B","22,00%"
"14.11.2024","0,5790","0,5783","0,5986","0,5422","451,21M","0,11%"
"13.11.2024","0,5783","0,5700","0,6085","0,5195","719,20M","1,47%"
"12.11.2024","0,5700","0,6125","0,6518","0,5554","831,93M","-6,94%"
"11.11.2024","0,6125","0,5895","0,6234","0,5654","731,67M","3,91%"
"10.11.2024","0,5894","0,4968","0,6591","0,4888","1,33B","18,97%"
"09.11.2024","0,4954","0,4447","0,4976","0,4275","293,02M","11,56%"
"08.11.2024","0,4441","0,4065","0,4580","0,4043","581,86M","9,24%"
"07.11.2024","0,4065","0,3630","0,4066","0,3616","300,17M","11,95%"
"06.11.2024","0,3631","0,3336","0,3658","0,3336","328,19M","8,85%"
"05.11.2024","0,3336","0,3264","0,3382","0,3262","145,26M","2,21%"
"04.11.2024","0,3264","0,3339","0,3367","0,3206","152,67M","-2,25%"
"03.11.2024","0,3339","0,3481","0,3481","0,3278","165,13M","-4,07%"
"02.11.2024","0,3481","0,3575","0,3636","0,3453","134,29M","-2,63%"
"01.11.2024","0,3575","0,3418","0,3618","0,3345","209,97M","4,58%"
"31.10.2024","0,3418","0,3550","0,3610","0,3404","158,65M","-3,72%"
"30.10.2024","0,3550","0,3561","0,3639","0,3507","168,19M","-0,26%"
"29.10.2024","0,3560","0,3437","0,3570","0,3429","159,54M","3,55%"
"28.10.2024","0,3437","0,3400","0,3475","0,3305","153,29M","1,12%"
"27.10.2024","0,3400","0,3337","0,3422","0,3310","85,75M","1,83%"
"26.10.2024","0,3339","0,3260","0,3349","0,3209","156,41M","2,40%"
"25.10.2024","0,3260","0,3465","0,3470","0,3152","233,75M","-5,91%"
"24.10.2024","0,3465","0,3498","0,3549","0,3400","160,13M","-1,00%"
"23.10.2024","0,3500","0,3645","0,3689","0,3430","157,76M","-3,96%"
"22.10.2024","0,3645","0,3608","0,3680","0,3551","156,12M","1,01%"
"21.10.2024","0,3608","0,3650","0,3725","0,3532","162,29M","-1,15%"
"20.10.2024","0,3650","0,3514","0,3657","0,3483","106,05M","3,86%"
"19.10.2024","0,3514","0,3507","0,3570","0,3492","90,02M","0,22%"
"18.10.2024","0,3507","0,3432","0,3530","0,3427","118,12M","2,17%"
"17.10.2024","0,3432","0,3521","0,3549","0,3396","176,94M","-2,56%"
"16.10.2024","0,3522","0,3592","0,3608","0,3510","139,49M","-1,93%"
"15.10.2024","0,3592","0,3644","0,3705","0,3483","209,36M","-1,43%"
"14.10.2024","0,3644","0,3487","0,3653","0,3425","151,78M","4,51%"
"13.10.2024","0,3487","0,3532","0,3595","0,3445","93,75M","-1,28%"
"12.10.2024","0,3532","0,3517","0,3568","0,3511","75,61M","0,44%"
"11.10.2024","0,3517","0,3395","0,3549","0,3384","100,82M","3,56%"
"10.10.2024","0,3396","0,3395","0,3417","0,3327","110,01M","0,03%"
"09.10.2024","0,3395","0,3448","0,3479","0,3343","124,24M","-1,57%"
"08.10.2024","0,3449","0,3512","0,3569","0,3415","117,86M","-1,68%"
"07.10.2024","0,3508","0,3574","0,3679","0,3504","135,63M","-1,85%"
"06.10.2024","0,3574","0,3509","0,3584","0,3479","77,71M","1,86%"
"05.10.2024","0,3509","0,3517","0,3556","0,3457","84,85M","-0,23%"
"04.10.2024","0,3517","0,3452","0,3559","0,3430","120,28M","1,89%"
"03.10.2024","0,3451","0,3433","0,3494","0,3320","158,41M","0,55%"
"02.10.2024","0,3432","0,3523","0,3624","0,3361","191,86M","-2,56%"
"01.10.2024","0,3523","0,3734","0,3859","0,3435","220,25M","-5,67%"
"30.09.2024","0,3734","0,3976","0,3976","0,3709","143,27M","-6,07%"
"29.09.2024","0,3976","0,4006","0,4041","0,3927","89,35M","-0,74%"
"28.09.2024","0,4006","0,4017","0,4058","0,3924","102,69M","-0,27%"
"27.09.2024","0,4017","0,4016","0,4153","0,3999","148,17M","0,00%"
"26.09.2024","0,4016","0,3811","0,4037","0,3782","165,03M","5,38%"
"25.09.2024","0,3811","0,3876","0,3933","0,3791","131,80M","-1,67%"
"24.09.2024","0,3876","0,3638","0,3915","0,3585","144,93M","6,54%"
"23.09.2024","0,3638","0,3517","0,3655","0,3458","118,71M","3,44%"
"22.09.2024","0,3517","0,3583","0,3592","0,3432","85,02M","-1,84%"
"21.09.2024","0,3583","0,3522","0,3598","0,3506","73,82M","1,74%"
"20.09.2024","0,3522","0,3510","0,3612","0,3490","123,45M","0,33%"
"19.09.2024","0,3510","0,3438","0,3563","0,3438","173,85M","2,09%"
"18.09.2024","0,3438","0,3339","0,3439","0,3274","145,20M","2,96%"
"17.09.2024","0,3339","0,3302","0,3429","0,3286","125,79M","1,13%"
"16.09.2024","0,3302","0,3386","0,3386","0,3265","134,49M","-2,51%"
"15.09.2024","0,3386","0,3539","0,3562","0,3349","123,33M","-4,33%"
"14.09.2024","0,3539","0,3605","0,3616","0,3515","98,83M","-1,83%"
"13.09.2024","0,3605","0,3562","0,3647","0,3505","129,40M","1,23%"
"12.09.2024","0,3562","0,3531","0,3613","0,3524","156,72M","0,87%"
"11.09.2024","0,3531","0,3431","0,3570","0,3301","160,07M","2,93%"
"10.09.2024","0,3430","0,3434","0,3455","0,3377","125,02M","-0,09%"
"09.09.2024","0,3433","0,3388","0,3487","0,3379","160,95M","1,33%"
"08.09.2024","0,3389","0,3253","0,3408","0,3238","141,75M","4,18%"
"07.09.2024","0,3253","0,3148","0,3277","0,3147","125,85M","3,33%"
"06.09.2024","0,3148","0,3251","0,3317","0,3036","234,97M","-3,17%"
"05.09.2024","0,3251","0,3232","0,3398","0,3197","206,97M","0,59%"
"04.09.2024","0,3232","0,3184","0,3292","0,3061","221,30M","1,50%"
"03.09.2024","0,3184","0,3362","0,3395","0,3176","154,23M","-5,29%"
"02.09.2024","0,3362","0,3311","0,3372","0,3252","146,80M","1,52%"
"01.09.2024","0,3311","0,3451","0,3457","0,3277","127,60M","-4,06%"
"31.08.2024","0,3451","0,3468","0,3504","0,3445","77,52M","-0,49%"
"30.08.2024","0,3468","0,3580","0,3619","0,3383","183,38M","-3,11%"
"29.08.2024","0,3580","0,3501","0,3674","0,3494","159,12M","2,26%"
"28.08.2024","0,3500","0,3503","0,3604","0,3408","187,67M","-0,08%"
"27.08.2024","0,3503","0,3661","0,3726","0,3426","180,11M","-4,30%"
"26.08.2024","0,3661","0,3849","0,3878","0,3660","163,42M","-4,90%"
"25.08.2024","0,3849","0,3935","0,3938","0,3780","146,13M","-2,21%"
"24.08.2024","0,3936","0,3911","0,4012","0,3878","145,23M","0,56%"
"23.08.2024","0,3914","0,3763","0,3921","0,3739","186,23M","4,01%"
"22.08.2024","0,3763","0,3689","0,3774","0,3643","148,45M","2,01%"
"21.08.2024","0,3689","0,3433","0,3773","0,3429","203,94M","7,47%"
"20.08.2024","0,3433","0,3366","0,3482","0,3358","141,01M","1,95%"
"19.08.2024","0,3367","0,3344","0,3376","0,3281","139,33M","0,71%"
"18.08.2024","0,3343","0,3373","0,3398","0,3327","97,90M","-0,88%"
"17.08.2024","0,3373","0,3303","0,3387","0,3274","107,96M","2,11%"
"16.08.2024","0,3303","0,3249","0,3453","0,3204","194,36M","1,68%"
"15.08.2024","0,3249","0,3353","0,3417","0,3209","166,11M","-3,13%"
"14.08.2024","0,3354","0,3399","0,3455","0,3316","139,01M","-1,35%"
"13.08.2024","0,3399","0,3390","0,3448","0,3308","137,40M","0,27%"
"12.08.2024","0,3390","0,3277","0,3443","0,3268","181,76M","3,50%"
"11.08.2024","0,3276","0,3458","0,3564","0,3271","140,15M","-5,26%"
"10.08.2024","0,3457","0,3484","0,3514","0,3443","109,03M","-0,74%"
"09.08.2024","0,3483","0,3517","0,3543","0,3369","180,45M","-0,94%"
"08.08.2024","0,3516","0,3239","0,3533","0,3191","205,69M","8,69%"
"07.08.2024","0,3235","0,3311","0,3408","0,3163","217,86M","-2,26%"
"06.08.2024","0,3310","0,3117","0,3367","0,3115","271,33M","6,19%"
"05.08.2024","0,3117","0,3441","0,3458","0,2771","816,56M","-9,39%"
"04.08.2024","0,3440","0,3646","0,3674","0,3343","195,67M","-5,62%"
"03.08.2024","0,3645","0,3637","0,3730","0,3493","185,24M","0,22%"
"02.08.2024","0,3637","0,3927","0,3951","0,3589","229,52M","-7,40%"
"01.08.2024","0,3928","0,3882","0,3957","0,3689","186,64M","1,17%"
"31.07.2024","0,3883","0,4014","0,4077","0,3872","143,98M","-3,28%"
"30.07.2024","0,4014","0,4034","0,4075","0,3951","147,68M","-0,48%"
"29.07.2024","0,4034","0,4073","0,4270","0,4034","166,33M","-0,97%"
"28.07.2024","0,4073","0,4173","0,4206","0,4046","155,37M","-2,39%"
"27.07.2024","0,4173","0,4173","0,4291","0,4134","247,22M","0,00%"
"26.07.2024","0,4173","0,3948","0,4198","0,3946","133,62M","5,68%"
"25.07.2024","0,3948","0,4062","0,4082","0,3818","179,67M","-2,81%"
"24.07.2024","0,4062","0,4099","0,4215","0,4040","182,57M","-0,89%"
"23.07.2024","0,4099","0,4262","0,4295","0,4032","175,78M","-3,84%"
"22.07.2024","0,4263","0,4470","0,4499","0,4240","161,90M","-4,64%"
"21.07.2024","0,4470","0,4373","0,4487","0,4174","162,41M","2,21%"
"20.07.2024","0,4373","0,4390","0,4419","0,4276","124,58M","-0,35%"
"19.07.2024","0,4389","0,4235","0,4427","0,4149","164,66M","3,64%"
"18.07.2024","0,4234","0,4359","0,4495","0,4201","162,29M","-2,86%"
"17.07.2024","0,4359","0,4380","0,4561","0,4356","186,42M","-0,49%"
"16.07.2024","0,4381","0,4449","0,4522","0,4267","223,38M","-1,61%"
"15.07.2024","0,4452","0,4318","0,4456","0,4312","216,47M","3,09%"
"14.07.2024","0,4319","0,4414","0,4448","0,4253","178,80M","-2,15%"
"13.07.2024","0,4414","0,4165","0,4457","0,4115","176,16M","5,93%"
"12.07.2024","0,4166","0,3959","0,4178","0,3932","191,58M","5,24%"
"11.07.2024","0,3959","0,3885","0,4047","0,3850","177,81M","1,87%"
"10.07.2024","0,3886","0,3754","0,3899","0,3720","148,90M","3,54%"
"09.07.2024","0,3754","0,3691","0,3808","0,3629","160,25M","1,69%"
"08.07.2024","0,3691","0,3464","0,3799","0,3311","290,58M","6,57%"
"07.07.2024","0,3464","0,3710","0,3713","0,3446","161,72M","-6,65%"
"06.07.2024","0,3710","0,3498","0,3731","0,3466","179,40M","6,08%"
"05.07.2024","0,3498","0,3621","0,3621","0,3192","469,67M","-3,41%"
"04.07.2024","0,3621","0,4069","0,4137","0,3617","259,57M","-11,02%"
"03.07.2024","0,4069","0,4183","0,4230","0,4007","189,92M","-2,73%"
"02.07.2024","0,4184","0,4032","0,4197","0,4028","145,09M","3,75%"
"01.07.2024","0,4032","0,3925","0,4084","0,3916","152,75M","2,75%"
"30.06.2024","0,3924","0,3840","0,3943","0,3789","119,34M","2,19%"
"29.06.2024","0,3840","0,3858","0,4037","0,3835","151,05M","-0,45%"
"28.06.2024","0,3858","0,3913","0,3966","0,3853","180,88M","-1,40%"
"27.06.2024","0,3913","0,3849","0,3938","0,3778","167,84M","1,65%"
"26.06.2024","0,3849","0,3918","0,3954","0,3832","167,45M","-1,75%"
"25.06.2024","0,3918","0,3777","0,3972","0,3771","163,42M","3,70%"
"24.06.2024","0,3778","0,3801","0,3816","0,3651","230,16M","-0,60%"
"23.06.2024","0,3801","0,3846","0,3932","0,3795","125,33M","-1,19%"
"22.06.2024","0,3846","0,3759","0,3904","0,3715","149,60M","2,33%"
"21.06.2024","0,3759","0,3843","0,3909","0,3739","173,06M","-2,18%"
"20.06.2024","0,3843","0,3845","0,3973","0,3775","175,24M","-0,06%"
"19.06.2024","0,3845","0,3836","0,3978","0,3803","182,49M","0,24%"
"18.06.2024","0,3836","0,4012","0,4024","0,3613","333,22M","-4,39%"
"17.06.2024","0,4012","0,4168","0,4207","0,3920","215,28M","-3,74%"
"16.06.2024","0,4168","0,4140","0,4190","0,4093","98,34M","0,68%"
"15.06.2024","0,4140","0,4119","0,4156","0,4083","122,92M","0,51%"
"14.06.2024","0,4119","0,4211","0,4247","0,4010","202,93M","-2,19%"
"13.06.2024","0,4211","0,4377","0,4391","0,4192","203,09M","-3,80%"
"12.06.2024","0,4377","0,4220","0,4444","0,4147","216,67M","3,74%"
"11.06.2024","0,4220","0,4406","0,4416","0,4134","241,27M","-4,22%"
"10.06.2024","0,4406","0,4442","0,4506","0,4353","159,82M","-0,81%"
"09.06.2024","0,4442","0,4367","0,4461","0,4321","100,15M","1,70%"
"08.06.2024","0,4368","0,4493","0,4493","0,4326","175,00M","-2,79%"
"07.06.2024","0,4493","0,4581","0,4899","0,4305","333,15M","-1,91%"
"06.06.2024","0,4581","0,4612","0,4621","0,4511","119,71M","-0,69%"
"05.06.2024","0,4612","0,4615","0,4653","0,4572","136,54M","-0,05%"
"04.06.2024","0,4615","0,4573","0,4654","0,4528","137,10M","0,91%"
"03.06.2024","0,4573","0,4466","0,4628","0,4435","148,25M","2,39%"
"02.06.2024","0,4466","0,4500","0,4539","0,4409","126,02M","-0,76%"
"01.06.2024","0,4500","0,4470","0,4532","0,4452","88,99M","0,67%"
"31.05.2024","0,4470","0,4465","0,4557","0,4440","138,62M","0,12%"
"30.05.2024","0,4465","0,4512","0,4556","0,4435","167,50M","-1,07%"
"29.05.2024","0,4513","0,4576","0,4639","0,4507","164,77M","-1,35%"
"28.05.2024","0,4575","0,4684","0,4693","0,4524","192,63M","-2,32%"
"27.05.2024","0,4683","0,4582","0,4747","0,4567","149,30M","2,22%"
"26.05.2024","0,4582","0,4623","0,4629","0,4559","114,70M","-0,90%"
"25.05.2024","0,4623","0,4600","0,4647","0,4573","120,42M","0,51%"
"24.05.2024","0,4600","0,4657","0,4695","0,4543","175,83M","-1,23%"
"23.05.2024","0,4657","0,4835","0,4884","0,4470","261,50M","-3,66%"
"22.05.2024","0,4834","0,4947","0,4953","0,4751","185,34M","-2,30%"
"21.05.2024","0,4947","0,5021","0,5100","0,4908","235,59M","-1,46%"
"20.05.2024","0,5021","0,4672","0,5029","0,4609","230,23M","7,45%"
"19.05.2024","0,4672","0,4821","0,4835","0,4648","110,65M","-3,08%"
"18.05.2024","0,4821","0,4822","0,4858","0,4758","108,35M","-0,01%"
"17.05.2024","0,4822","0,4596","0,4905","0,4551","189,41M","4,90%"
"16.05.2024","0,4596","0,4526","0,4627","0,4489","176,28M","1,56%"
"15.05.2024","0,4526","0,4284","0,4548","0,4263","167,21M","5,66%"
"14.05.2024","0,4283","0,4368","0,4384","0,4262","158,16M","-1,93%"
"13.05.2024","0,4368","0,4377","0,4528","0,4252","198,93M","-0,22%"
"12.05.2024","0,4377","0,4389","0,4432","0,4339","88,37M","-0,27%"
"11.05.2024","0,4389","0,4479","0,4509","0,4380","109,64M","-2,01%"
"10.05.2024","0,4479","0,4635","0,4682","0,4436","164,41M","-3,37%"
"09.05.2024","0,4635","0,4519","0,4644","0,4477","156,61M","2,57%"
"08.05.2024","0,4519","0,4416","0,4686","0,4369","240,32M","2,35%"
"07.05.2024","0,4416","0,4540","0,4562","0,4410","165,01M","-2,75%"
"06.05.2024","0,4540","0,4579","0,4749","0,4519","175,22M","-0,85%"
"05.05.2024","0,4579","0,4632","0,4659","0,4523","127,87M","-1,13%"
"04.05.2024","0,4632","0,4671","0,4756","0,4625","128,18M","-0,84%"
"03.05.2024","0,4671","0,4578","0,4732","0,4464","176,27M","2,01%"
"02.05.2024","0,4579","0,4502","0,4614","0,4389","183,53M","1,71%"
"01.05.2024","0,4502","0,4411","0,4572","0,4188","268,71M","2,03%"
"30.04.2024","0,4412","0,4571","0,4629","0,4263","215,29M","-3,48%"
"29.04.2024","0,4571","0,4600","0,4636","0,4469","156,74M","-0,63%"
"28.04.2024","0,4600","0,4674","0,4783","0,4585","133,08M","-1,58%"
"27.04.2024","0,4674","0,4631","0,4697","0,4482","167,67M","0,98%"
"26.04.2024","0,4629","0,4705","0,4788","0,4610","165,03M","-1,63%"
"25.04.2024","0,4705","0,4747","0,4798","0,4630","175,13M","-0,88%"
"24.04.2024","0,4747","0,5000","0,5104","0,4693","246,99M","-5,07%"
"23.04.2024","0,5000","0,5166","0,5211","0,4973","185,29M","-3,22%"
"22.04.2024","0,5166","0,5010","0,5224","0,4949","184,35M","3,22%"
"21.04.2024","0,5005","0,5072","0,5123","0,4876","167,86M","-1,30%"
"20.04.2024","0,5071","0,4681","0,5080","0,4649","255,26M","8,41%"
"19.04.2024","0,4678","0,4580","0,4753","0,4240","317,01M","2,16%"
"18.04.2024","0,4579","0,4441","0,4605","0,4347","224,44M","3,09%"
"17.04.2024","0,4441","0,4584","0,4648","0,4278","277,33M","-3,11%"
"16.04.2024","0,4584","0,4609","0,4779","0,4396","264,30M","-0,54%"
"15.04.2024","0,4609","0,4672","0,4949","0,4395","364,45M","-1,37%"
"14.04.2024","0,4673","0,4444","0,4775","0,4332","492,50M","5,15%"
"13.04.2024","0,4444","0,5027","0,5161","0,4006","592,66M","-11,60%"
"12.04.2024","0,5027","0,5859","0,5922","0,4549","531,55M","-14,20%"
"11.04.2024","0,5859","0,5864","0,5945","0,5757","142,41M","-0,08%"
"10.04.2024","0,5864","0,5913","0,5940","0,5602","213,61M","-0,82%"
"09.04.2024","0,5913","0,6140","0,6241","0,5904","205,88M","-3,71%"
"08.04.2024","0,6140","0,5892","0,6166","0,5794","169,73M","4,21%"
"07.04.2024","0,5892","0,5837","0,5967","0,5818","123,48M","0,95%"
"06.04.2024","0,5837","0,5740","0,5890","0,5717","105,10M","1,68%"
"05.04.2024","0,5740","0,5831","0,5847","0,5600","193,54M","-1,56%"
"04.04.2024","0,5831","0,5693","0,5964","0,5598","219,35M","2,41%"
